Leveson,Nancy,"MIT, Safeware Engineering","Professor of Aeronautics and Astronautics, Co-Founder",http://sunnyday.mit.edu/,"ACM Fellow, AIAA Information Systems Award, ACM Allen Newell Award, ACM Sigsoft Award for Outstanding Software Research","has a page, needs work"
Lichterman,Ruth,ENIAC,programmer,http://eniacprogrammers.org/,"original ENIAC computer programmer team 1946, WITI Hall of Fame",no page
Lin,Ming,UNC Chapel Hill,Professor,http://www.cs.unc.edu/~lin/,ACM Fellow,has a page
Liskov,Barbara,MIT,Professor,www.pmg.lcs.mit.edu/~liskov/,"Turing Award, ACM Fellow, SWE Achievement Award",has a page
Little,Joyce Currie,"Towson University, Maryland","Professor, former chairperson in the Department of Computer and Information Sciences",http://www.educause.edu/members/joyce-currie-little,ACM Fellow,"has page, needs work"
Lopez,Patty,Intel,Imaging Scientist and Validation Engineer,http://anitaborginstitute.org/about/who-we-are/dr-patty-lopez/,"HP Technical Leadership Award, HENAAC/Great Minds in STEM Community Service Award",has a page
Löwinder,Anne-Marie Eklund,"Internet Infrastructure Foundation, Sweden",Quality and Security Manager,http://www.internethalloffame.org/inductees/anne-marie-eklund-löwinder,Internet Hall of Fame,no page
Lynch,Nancy,MIT,Professor,people.csail.mit.edu/lynch/,"ACM  Fellow, ACM-W Athena Lecturer",has a page
Lysyanskaya,Anna,Brown University,Associate Professor,http://www.cs.brown.edu/~anna/,"Sloan Research Fellowship, MIT 35 under 35",no page
Maarek,Yoelle,Yahoo Labs,"Head of Yahoo Labs, Israel",http://yoelle.com/,ACM Fellow,no page
Mackay,Wendy,"INRIA, France",Research Director,http://www.lri.fr/~mackay/,"CHI Academy, Chair SIGCHI 2013",no page
Magnenat-Thalmann,Nadia,University of Geneva,Professor,http://www.miralab.ch/,Humboldt Research Award,has a page
Malkhi,Dahlia,Microsoft Research,Principal Researcher,http://research.microsoft.com/en-us/people/dalia/,ACM Fellow,no page
Martin,Dianne,George Washington University,Vice Provost for Faculty Affairs,http://provost.gwu.edu/c-dianne-martin,ACM Fellow,no page
Martonosi,Margaret,Princeton,Professor,http://www.princeton.edu/~mrm,ACM Fellow,has a page
Mataric,Maja,USC,Professor,http://www-robotics.usc.edu/~maja/,"IEEE Fellow, ABI Women of Vision","has a page, needs infobox"
Mathieu,Claire,Brown University,Professor,http://www.cs.brown.edu/~claire/,,no page
Mayer,Marissa,CEO,Yahoo!,http://pressroom.yahoo.net/pr/ycorp/marissa-mayer.aspx,"VP Google, 1st female engineer at Google",has a page
McIlraith,Sheila,University of Toronto,Associate Professor,http://www.cs.toronto.edu/~sheila/,AAAI Fellow,no page
McKeown,Kathleen,Columbia University,"Professor Computer Science, Director of the Institute for Data Sciences and Engineering,http://www1.cs.columbia.edu/~kathy/,ACM and AAAI Fellow, Founding Fellow Association for Computational Linguistics, ABI Women of Vision",no page
McKinley,Kathryn,"Microsoft, University of Texas at Austin","Principal Researcher, Professor",http://www.cs.utexas.edu/~mckinley,ACM Fellow,"has a page, fix references"
McNulty,Kay,ENIAC,programmer,http://eniacprogrammers.org/,"original ENIAC computer programmer team 1946, WITI Hall of Fame",no page
Metz,Sandi, POODR Author
Miller,Renee,University of Toronto,Professor,http://dblab.cs.toronto.edu/~miller/,ACM Fellow,has a page
Milo,Tova,"Tel Aviv University, Israel",Professor of CS,http://www.cs.tau.ac.il/~milo/,ACM Fellow,has page
Moo,Barbara,"Independent Consultant, former AT&T",Independent Consultant,,"During her nearly 15 years at AT&T, she worked on one of the first commercial products ever written in C++, managed the company's first C++ compiler project, and directed the development of AT&T's award-winning WorldNet Internet service business.",no page
Mountford,S. Joy,Yahoo!,Former VP of User Experience Design,http://www.xmedialab.com/mentor/joy-mountford,"Osher Fellow, Exploratorium - San Francisco, CHI Academy, SIGCHI Lifetime Practice Award",no page
Murphy,Robin,Texas A&M ,Professor,faculty.cs.tamu.edu/murphy/,,no page
Murphy,Gail,U British Columbia,Professor,http://www.cs.ubc.ca/~murphy/,ACM Distinguished Member,no page
Mynatt,Elizabeth,Georgia Institute of Technology,Executive Director of the Institute for People and Technology at Georgia Tech,http://www.ic.gatech.edu/people/elizabeth-mynatt,"CHI Academy, Sloan and Kavli research fellow","has a page, fix references"
Nagpal,Radhika,Harvard,Associate Professor,http://www.eecs.harvard.edu/~rad/,Anita Borg Early Career Award,no page
Nahrstedt,Klara,University of Illinois,"Professor, Assoc Head of Department",http://cs.illinois.edu/directory/profile/klara,ACM Fellow ,no page
Nardi,Bonnie,University of California at Irvine,"Professor, School of Information and CS",http://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=nardi,CHI Academy,"has page, needs work"
Nemeth,Evi,U Colorado,Assoc Professor Emeritus CS,https://www.colorado.edu/cs/users/evi,Co-author of the best-selling UNIX System Administration Handbook,has page
Nilsson,Lina,"Tekla Labs, Blum Center for Developing Economies","Co-Founder, Innovation Director ",http://www.technologyreview.com/lists/innovators-under-35/2013/visionary/lina-nilsson/,MIT Technology Review: “35 Innovators Under 35”,no page
Nycum,Susan,Baker & McKenzie,former law partner,http://www.californianeutrals.org/PDF/Susan-Nycum.pdf,"ACM Fellow, SIGUCCS hall of fame",has page
Ochoa,Ellen,NASA,"Astronaut, Director of the Johnson Space Center",http://www.jsc.nasa.gov/Bios/htmlbios/ochoa.html,"1st Hispanic woman in space, NASA Distinguished Service Medal, Harvard Foundation Science Award, San Diego State University Alumna of the Year",has page
O'Leary,Dianne,University of Maryland,Professor,http://www.cs.umd.edu/~oleary/,"ACM Fellow, SIAM Fellow",no page
O'Sullivan,Carol,Trinity College Dublin,Professor,http://isg.cs.tcd.ie/cosulliv/,,no page
Olson,Judith,University of California at Irvine,Professor,http://www.ics.uci.edu/~jsolson/,"ACM Fellow, CHI Academy, ACM-W Athena Lecturer",no page
Ordille,Joanne,Avaya,Consulting research scientist,http://www.avaya.com/usa/avaya-labs/people/joann-j-ordilleresearch-scientist,,no page
Owicki,Susan,Stanford University,former Associate Professor,http://www.owickimft.com/profile.html,"ACM Fellow, founding member of Systers","has page, needs work"
Özsoyoğlu,Meral,Case Western Reserve,Professor,http://zmo.case.edu/,ACM Fellow,no page
Page,Elisa Camahort,BlogHer,"Co-Founder, COO",http://www.blogher.com/member/elisa-camahort,ABI Women of Vision,no page
Pancake,Cherri,Oregon State University,Professor,http://web.engr.oregonstate.edu/~pancake/,ACM Fellow,no page
Panetta,Karen,Tufts University,Professor of Electrical and Computer Engineering,http://www.ece.tufts.edu/~karen/,"ABI Women of Vision, IEEE Fellow",no page
Peh,Li-Shiuan,MIT,Associate Professor,http://people.csail.mit.edu/peh/,ACM Distinguished Scientist,no page
Perlman,Radia,Intel,Fellow,http://solutionists.ieee.org/radia-perlman/,"IEEE Fellow, 1st ABI Women of Vision award winner, ""Mother of the Internet"" for spanning tree algorithm",has page
Petrie,Helen,"University of York, UK","Professor of Human Computer Interaction, CS",http://www-users.cs.york.ac.uk/~petrie/,SIGCHI Social Impact Award,no page
Petzold,Linda,University of California at Santa Barbara,Professor,http://www.cse.ucsb.edu/people/Petzold.html,"ACM Fellow, AAAS Fellow, NAE Member",no page
Picard,Rosalind W.,MIT,DIrector of Affective Computing Research,http://web.media.mit.edu/~picard/index.php,IEEE Fellow,has page
Pollack,Martha,Michigan,Professor,web.eecs.umich.edu/~pollackm/,"ACM Fellow, AAAS Fellow ",no page
Pollard,Nancy,Carnegie Mellon University,Associate Professor,www.cs.cmu.edu/~nsp,,no page
Pollock,Lori,University of Delaware,"Professor, CS and Information Sciences",http://www.eecis.udel.edu/~pollock,ACM Distinguished Scientist,has page
Prabhakar,Arati,US Defense Advanced Research Projects Agency,Director,http://www.darpa.mil/About/Leadership/Director_Bio_Dr_Arati_Prabhakar.aspx,"IEEE Fellow, Head National Institute of Standards and Technology (NIST) from 1993 to 1997, and was the first female to head NIST",has a page
Preece,Jenny,University of Maryland,"Professor & Dean, College of Information Studies",http://ischool.umd.edu/faculty-staff/jennifer-j-preece,2011 SIGCHI Award,"has a page, needs work"
Qiu,Lili,UT Austin,Associate Professor,http://www.cs.utexas.edu/~lili/,"NSF Career Award, ACM Distinguished Scientist",no page
Raghavan,Padma,Penn State,Professor,http://www.cse.psu.edu/~raghavan/,IEEE Fellow,no page
Ramachandran,Vijaya,UT Austin,Professor,www.cs.utexas.edu/~vlr,,no page
Realini,Carol,Obopay,CEO/Founder,http://www.ncwit.org/profile/carol-realini,50 Top Women in Technology by Corporate Board Member,no page
Rexford,Jennifer,Princeton,Professor,http://www.cs.princeton.edu/~jrex,ACM Fellow,"has a page, needs work"
Rheingans,Penny,"University of Maryland, Baltimore County","Professor of Computer Science and Electrical Engineering, Director of Center for Women in Technology",http://www.csee.umbc.edu/~rheingan/,University System Board of Regents’ Award for Excellence in Mentoring,no page
Richardson,Debra,University of California at Irvine,Professor,http://www.ics.uci.edu/~djr/DebraJRichardson/Home.html,EEE/ACM Fellow of the Automated Software Engineering,no page
Rissland,Edwina,UMass Amherst,Professor,,AAAI Fellow,no page
Margaret,Rock,"Bletchley Park, UK",Code Breaker,http://www.bletchleyparkresearch.co.uk/research-notes/women-codebreakers/,Cryptanalyst with Dilly Knox during WWII,"has a page, needs work"
Rodger,Susan,Duke University,Professor of the Practice,http://www.cs.duke.edu/~rodger,"ACM Distinguished Educator, ACM Karl Karlstrom Award",has page
Rogers,Yvonne,University College of London,Director of UCLIC,http://mcs.open.ac.uk/yr258/,"CHI Academy, Fellow of the British Computer Society",no page
Rogowitz,Bernice,Visual Perspectives,"Founder, Principal Scientist",http://sites.google.com/site/bernicerogowitz/Home,"Senior Member IEEE, Fellow SPIE",no page
Roizen,Heidi,Operating Partner,DFJ,http://www.heidiroizen.com/,"Silicon Valley serial entrepreneur and venture capitalist, Stanford University educator",has page
Rometty,Gina,IBM,CEO ,http://www-03.ibm.com/press/us/en/biography/10069.wss,1st woman President and CEO of IBM,has page
Rosson,Mary Beth,Penn State College,Professor,http://mrosson.ist.psu.edu/," Assoc. Dean-Information Sciences and Technology, ACM Distinguished Scientist, CHI Academy","has a page, needs work"
Rus,Daniela,MIT,Professor,http://people.csail.mit.edu/rus/,"MacArthur Fellow, IEEE Fellow","has page, needs work"
Rushmeier,Holly,Yale University,Professor,http://www.cs.yale.edu/people/rushmeier.html,"ACM Distinguished Engineer, 2013 ACM SIGGRAPH Computer Graphics Achievement Award Winner",no page
Ryder,Barbara,Virginia Tech,"Chair, Professor",http://people.cs.vt.edu/~ryder,ACM Fellow,has a page
Salapura,Valentina,IBM,Research Scientist (IEEE Fellow),http://researcher.ibm.com/view.php?person=us-salapura,ACM Gordon Bell Prize ,no page
Salzberg,Betty,Northeastern University,Professor (Emeritus) of Computer Science,http://www.ccs.neu.edu/home/salzberg/,IEEE Fellow,no page
Sammet,Jean E.,IBM,researcher,"http://www.computerhistory.org/fellowawards/hall/bios/Jean,Sammet/","1st woman ACM President 1972, ACM Fellow, Computer History Museum Fellow",has page
Samuelson,Pamela,University of California at Berkeley, Distinguished Professor of Law and Information Management,http://people.ischool.berkeley.edu/~pam/,ABI Women of Vision,has page
Sandberg,Sheryl,Facebook,"Chief Operating Officer (COO), Board Member",https://www.facebook.com/pages/Sheryl-Sandberg/115484035170768#,"Founder, LeanIn Foundation: Sandberg's 2013 book _LeanIn_ inspired the Lean In movement","has a page, needs work"
Sanders,Lucinda (Lucy),U of Colorado,CEO of NCWIT,http://www.ncwit.org/profile/lucy-sanders,"Bell Labs Fellow, WITI Hall of Fame, NCWIT Founder",no page
Saxenian,AnnaLee,University of California at Berkeley,"Dean and Professor, School of Information and Professor of City & Regional Planning",http://people.ischool.berkeley.edu/~anno/,Assoc of American Publishers Annual Award to _Regional Planning_,"has a page, needs work"
Schewel,Laura,StreetLight Data,CEO and Founder,http://www.technologyreview.com/lists/innovators-under-35/2013/visionary/laura-schewel/,"MIT Technology Review: “35 Innovators Under 35”, ITF Young Transport Researcher of the Year",no page
Schmidt,Margret,TiVo,"Vice President, Design & Engineering Chief Design Officer",http://margretschmidt.com/Home/Margret_Schmidt_Chief_Design_Officer_TiVo.html,"Primetime Emmy Award: Outstanding Achievement in Interactive Television, Most Powerful Women in Cable",no page
Selinger,Patricia,IBM - Almaden Research,Fellow,http://researcher.ibm.com/researcher/view.php?person=us-patseli,"ACM Fellow, NAE Fellow",has page
Sellen,Abigail,Microsoft Research,Principal Researcher,http://research.microsoft.com/en-us/people/asellen/,Fellow of the Royal Academy of Engineering,no page
Seltzer,Margo,Harvard University,Professor,http://www.eecs.harvard.edu/margo/,ACM Fellow,"has a page, needs work"
Shaw,Mary,Carnegie Mellon University,Professor,www.cs.cmu.edu/~shaw/,"ACM Fellow, ACM Outstanding Research Award, US National Medal of Technology and Innovation, IEEE Distinguished Educator Award, IEEE Fellow, AAAS Fellow","has a page, needs work"
Sheffer,Alla,University of British Columbia,Professor ,www.cs.ubc.ca/~sheffa,"Expert in mesh parameterization (http://en.wikipedia.org/wiki/Mesh_parameterization), co-author of the ABF, ABF++, PGP, and spectral spherical embedding methods.",no page
Sidner ,Candace (Candy),Worcester Polytechnic Institute,"Research Professor, Computer Science",http://web.cs.wpi.edu/~sidner/,AAAI Fellow,no page
Silver,Deborah,Rutgers,Professor,http://www.ece.rutgers.edu/faculty/silver,,no page
Simons,Barbara,IBM,researcher,http://dsp.acm.org/view_lecturer.cfm?lecturer_id=962,"1st woman to receive Distinguished Engineering Alumni Award from U.C. Berkeley, ACM Fellow, EFF Pioneer",has page
Singh,Mona,Princeton,Professor,http://www.cs.princeton.edu/~mona/,,no page
Sloan,Martha,Michigan Technological University,Professor of Electrical and Computer Engineering,http://www.ieeeghn.org/wiki/index.php/Martha_Sloan,1st woman IEEE President 1993,no page
Smith,Megan,US Office of Science and Technology Policy,Chief Technology Officer of the US,http://www.whitehouse.gov/administration/eop/ostp/about/leadershipstaff/smith,1st female US CTO,has page
Snyder,Betty,ENIAC,programmer,http://eniacprogrammers.org/,"original ENIAC computer programmer team 1946, WITI Hall of Fame",no page
Soffa,Mary Lou,University of Virginia,Professor,http://www.cs.virginia.edu/~soffa,ACM Fellow,has page
Souvaine,Diane,Tufts University,Professor of CS and Mathematics,http://www.cs.tufts.edu/~dls/,ACM Fellow,has page
Spertus,Ellen,Mills College,Professor (also senior research scientist at Google),http://people.mills.edu/spertus/cv.html,"wrote ""Why Are There So Few Female Computer Scientists?"" MIT Report in 1991",has page
Sterling,Sarah Revi,ATLAS Institute at the University of Colorado at Boulder,Faculty Director,http://www.colorado.edu/atlas/newatlas/news/revi.html,ABI Women of Vision,no page
Suchman,Lucy,"Lancaster University, UK","Professor, Anthropology of Science and Technology",http://www.lancaster.ac.uk/sociology/profiles/lucy-suchman,"SIGCHI Lifetime Research Award, CHI Academy",has page
Sun,Xiaobai,Duke University,Professor,http://www.cs.duke.edu/people/faculty/?csid=0000037,,no page
Sun,Yafeng,Huawei Technologies,Chairman of the Board since 1999,http://www.forbes.com/profile/sun-yafang/,"Forbes ""Most Powerful Women"" list",has page
Sycara,Katia,Carnegie Mellon University,Professor,www.cs.cmu.edu/~katia,IEEE Fellow,"has a page, needs work"
Syrotiuk,Violet,Arizona State University,"Associate Professor, Senior Scientist in Sustainability",http://www.public.asu.edu/~syrotiuk/,Senior Member of both ACM and IEEE,no page
Tal,Ayellet,Technion,Professor,http://webee.technion.ac.il/~ayellet/,,no page
Tardos,Eva,Cornell University,Professor,http://www.cs.cornell.edu/People/eva/eva.html,"ACM Fellow, SIAM Fellow",has a page
Taylor,Valerie,University of Texas A&M,Professor,http://www.cs.tamu.edu/people/faculty/taylor,IEEE Fellow,no page
Thomaz,Andrea,Georgia Institute of Technology,Associate Professor,www.cc.gatech.edu/~athomaz/,Popular Science Brilliant 10 list,no page
Tremaine,Marilyn Mantei,Rutgers,Research Professor,http://www.ics.rutgers.edu/~tremaine/,CHI Lifetime Service Award,"has page, needs work"
Troyanskaya,Olga,Princeton,Associate Professor,http://www.cs.princeton.edu/~ogt,,has a page
Tsao,Janie,Linksys,Co-Founder 1998-2003,http://anitaborginstitute.org/about/who-we-are/janie-tsao/,ABI Women of Vision,has page
Ulery,Dana,Jet Propulsion Lab,engineer,,1st woman engineer at JPL,"has page, needs work"
Vandebroek,Sophie,Xerox Corp,"CTO, President Xerox Innovation Group",http://www.xerox.com/about-xerox/executive-leadership/corporate-officers/sophie-vandebroek-biography/enus.html,"IEEE Fellow, WITI Hall of Fame, Royal Flemish Academy for Ars & Sciences Member
Vanderwende,Lucy,Microsoft Research,Senior Researcher,http://research.microsoft.com/en-us/people/lucyv/,North American chapter of the Association for Computational Linguistics (NAACL) leader,no page
Veloso,Manuela,Carnegie Mellon University,Professor,www.cs.cmu.edu/~mmv,"IEEE Fellow, AAAS Fellow",has a page
Vernon,Mary,University of Wisconsin,Professor,pages.cs.wisc.edu/~vernon,ACM Fellow,no page
Viejas,Fernanda,"Google, MIT Media Lab",Research Scientist  ,http://fernandaviegas.com/ and http://alumni.media.mit.edu/~fviegas/,"One of 100 Most-Influential Brazilians, Award-winning graphical interface designer",has page
Warrior,Padmasree (Padma),Cisco,CTO,http://newsroom.cisco.com/padmasree-warrior?articleId=34150,"WITI Hall of Fame, Distinguished Alumni Award from Indian Institute of Technology Delhi, Motorola CTO (1st female executive)",has page
Webber,Bonnie,University Edinburgh,Professor,http://www.inf.ed.ac.uk/people/staff/Bonnie_Webber.html,AAAI Fellow,no page
Welch,Jennifer,Texas A&M University,Professor,http://parasol.tamu.edu/~welch/,IEEE Regas Award,no page
Wescoff,Marlyn,ENIAC,programmer,http://eniacprogrammers.org/,"original ENIAC computer programmer team 1946, WITI Hall of Fame",no page
Weyuker,Elaine,AT&T Labs Research,Computer Scientist,http://www.research.att.com/archive/people/Weyuker_Elaine_J/?fbid=gsmlRfifznM,ACM Fellow,"has page, needs work"
Whitman,Meg,Hewlett-Packard,CEO since 2011,http://www8.hp.com/us/en/hp-information/executive-team/team.html#meg-whitman,"eBay CEO 1998-2008, HP CEO 2011-",has page
Whitton,Mary,UNC Chapel Hill,Research Assoc. Prof. ,http://www.cs.unc.edu/~whitton/,Computer Graphics pioneer ,no page
Widom,Jennifer,Stanford,"Professor, Chair CS Department",http://infolab.stanford.edu/~widom/,"ACM Fellow, AAAS Member, Guggenheim Fellow, NAE Member","has page, needs work"
Wilkes,Mary Allen,MIT,LINC developer 1959-1963,http://www.ieeeghn.org/wiki/index.php/Mary_Allen_Wilkes,1st home computer user,"has page, needs work"
Williams,Laurie,NCSU,Professor,http://collaboration.csc.ncsu.edu/laurie/,ACM Distinguished Scientist,no page
Williams,Marian,University of Massachusetts Lowell,Professor Emeritus CS,http://www.cs.uml.edu/~williams/,CHI Lifetime Service Award,no page
Wilson,Sophie,Broadcom,Director of IC Design,"http://www.computerhistory.org/fellowawards/hall/bios/Sophie,Wilson/","Designer - Acorn Computer, Computer History Museum Fellow, Fellow Royal Society-London",has page
Wing,Jeannette,Carnegie Mellon University,President's Professor CS,www.cs.cmu.edu/~wing,"ACM Fellow, NSF Asst Director- Computer and Information Science and Engineering",has page
Winslett,Marianne,University of Illinois,Professor CS,http://dais.cs.uiuc.edu/dais/winslett.php,ACM Fellow,no page
Worsley,Beatrice Helen (Trixie),"U Toronto, Cambridge","Founding member, Queen's Computing Centre at Queen's University",http://www.computer.org/csdl/mags/an/2003/04/man2003040051-abs.html,1952 Ph.D. from Cambridge: possibly the 1st woman to earn a doctorate in the field of computers,has page
Wright,Margaret,New York University,Professor,http://www.cs.nyu.edu/mhw/,"SIAM Fellow, Fellow American Mathematical Society","has page, needs work"
Wright,Rebecca,"DIMACS, Rutgers University","Director of DIMACS, Professor of Computer Science",http://www.cs.rutgers.edu/~rwright1/,"Rebecca Wright is the Director of DIMACS, an institute of Discrete Mathematics and Computer Science Research at Rutgers University. This institution runs a special focus on cybersecurity, and REU program for undergraduate students, as well as numerous outreach programs for middle schoolers and young women interested in computing. Additionally, Dr. Wright is on the board of CRA-W, is a professor in the Department of Computer Science at Rutgers University focusing on topics in privacy, cryptographic protocols, and fault-tolerant distributed computing.",no page
Xu,Jane,IBM - Watson Research,Distinguished Engineer,http://www-03.ibm.com/ibm/history/witexhibit/wit_hall_xu.html,"WITI Hall of Fame,  CTO of IBM China Systems and Technology Labs",no page
Yanco,Holly,University of Massachussetts,Professor,http://www.cs.uml.edu/~holly,2013 Women to Watch,no page
Yelick,Kathy,"Lawrence Berkeley National Laboratory, University of California at Berkeley",Associate Lab Director and Professor,http://www.cs.berkeley.edu/~yelick/,"ACM Fellow, ACM-W Athena Lecturer",no page
Yoffa,Ellen,IBM,Researcher,http://researcher.ibm.com/researcher/view.php?person=us-yoffa,IEEE CASS Award,no page
Zave,Pamela,AT&T Labs Research,AT&T Fellow,http://www2.research.att.com/~pamela/newbio.html,ACM Fellow,no page
Zegura,Ellen,Georgia Tech,Professor,http://www.cc.gatech.edu/~ewz/Welcome.html,ACM Fellow,no page
Zhang,Lixia,University of California at Los Angeles,Professor CS,http://www.cs.ucla.edu/~lixia/,"ACM Fellow, IEEE Fellow",no page
Zhou,Yuanyuan,University of California at San Diego,Professor,cseweb.ucsd.edu/~yyzhou,ACM Fellow,no page
Zohar,Daphne,PureTech,"Founder, CEO & Managing Partner",http://www.puretechventures.com/about.php,Top 10 Women in Biotech,has page
